SMILES,SELFIES,Molecular_Weight,LogP,Solubility
NS(=O)(=O)c1cc(C(=O)NN2Cc3ccccc3C2CO)ccc1Cl,[N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][Branch2][Ring1][Branch1][C][=Branch1][C][=O][N][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=Branch2][C][O][=C][C][=C][Ring2][Ring1][Ring2][Cl],381.8410000000001,1.1814,112.73
N#Cc1ccc(-c2cc(C(N)=O)c(Cl)nn2)cc1,[N][#C][C][=C][C][=C][Branch2][Ring1][Ring1][C][=C][C][Branch1][=Branch1][C][Branch1][C][N][=O][=C][Branch1][C][Cl][N][=N][Ring1][#Branch2][C][=C][Ring1][S],258.66799999999995,1.7675799999999997,92.66
CN1CCCCC1=N,[C][N][C][C][C][C][C][Ring1][=Branch1][=N],112.176,1.07937,27.090000000000003
NC1=NC(CC2CCCCC2)CCC1,[N][C][=N][C][Branch1][#Branch2][C][C][C][C][C][C][C][Ring1][=Branch1][C][C][C][Ring1][=N],194.32199999999995,2.866500000000001,38.379999999999995
NC1=NC(Cc2ccccc2)CCC1,[N][C][=N][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][Ring1][=N],188.27399999999994,2.1388,38.379999999999995
CCC(c1ccc(O)cc1)C(CCBr)c1ccc(O)cc1,[C][C][C][Branch1][N][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][Branch1][Ring2][C][C][Br][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1],349.26800000000003,5.160200000000005,40.46
O=c1cc(C(F)(F)F)c2cc3c(cc2o1)NCCC3C(F)(F)F,[O][=C][C][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][=C][C][=C][Branch1][Branch2][C][=C][Ring1][=Branch1][O][Ring1][=C][N][C][C][C][Ring1][=Branch2][C][Branch1][C][F][Branch1][C][F][F],337.219,4.273300000000002,42.24
Cc1c(-c2ccc(Cl)cc2)nnc(Cl)c1C(N)=O,[C][C][=C][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][N][=N][C][Branch1][C][Cl][=C][Ring1][=C][C][Branch1][C][N][=O],282.13000000000005,2.8577200000000005,68.87
CSc1nnc(-c2ccncc2)cc1C(N)=O,[C][S][C][=N][N][=C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][C][=C][Ring1][N][C][Branch1][C][N][=O],246.29500000000002,1.3594,81.75999999999999
Cc1cc(CCCCCCCOc2ccc(C3=NC(C)(C)CO3)cc2)on1,[C][C][C][=C][Branch2][Ring1][S][C][C][C][C][C][C][C][O][C][=C][C][=C][Branch1][=C][C][=N][C][Branch1][C][C][Branch1][C][C][C][O][Ring1][#Branch1][C][=C][Ring1][=N][O][N][=Ring2][Ring1][#Branch2],370.4930000000001,5.110420000000005,56.85
CCOC(=O)c1ccc(N/C(S)=N/c2cc3c(cc2C)SC(C)(C)CC3(C)C)cc1,[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring2][C][N][/C][Branch1][C][S][=N][/C][=C][C][=C][Branch1][=Branch1][C][=C][Ring1][=Branch1][C][S][C][Branch1][C][C][Branch1][C][C][C][C][Ring1][O][Branch1][C][C][C][C][=C][Ring2][Ring1][=Branch2],442.65000000000026,6.753120000000006,50.69
CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)OC(Cl)C(Cl)(Cl)Cl,[C][C][C][N][Branch2][Branch2][#Branch1][N][C][=Branch1][C][=O][C@H1][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C@@H1][Branch2][=Branch1][=C][N][C][=Branch1][C][=O][C@@H1][Branch2][Branch1][S][N][C][=Branch1][C][=O][C@H1][Branch1][#Branch1][C][C][=Branch1][C][=O][O][N][C][=Branch1][C][=O][C@H1][Branch1][Branch2][C][C][C][=Branch1][C][=O][O][N][C][=Branch1][C][=O][C@@H1][Branch2][Ring1][Branch1][N][C][=Branch1][C][=O][C@H1][Branch1][#Branch1][C][C][=Branch1][C][=O][O][N][C][Branch1][C][C][=O][C@@H1][Branch1][C][C][O][C][Branch1][C][C][C][C][Branch1][C][C][C][C][=Branch1][C][=O][O][C][Branch1][C][Cl][C][Branch1][C][Cl][Branch1][C][Cl][Cl],1081.786,-0.7719999999999918,385.67999999999995
CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)OCC(Cl)(Cl)Cl,[C][C][C][N][Branch2][Branch2][#Branch1][N][C][=Branch1][C][=O][C@H1][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C@@H1][Branch2][=Branch1][=C][N][C][=Branch1][C][=O][C@@H1][Branch2][Branch1][S][N][C][=Branch1][C][=O][C@H1][Branch1][#Branch1][C][C][=Branch1][C][=O][O][N][C][=Branch1][C][=O][C@H1][Branch1][Branch2][C][C][C][=Branch1][C][=O][O][N][C][=Branch1][C][=O][C@@H1][Branch2][Ring1][Branch1][N][C][=Branch1][C][=O][C@H1][Branch1][#Branch1][C][C][=Branch1][C][=O][O][N][C][Branch1][C][C][=O][C@@H1][Branch1][C][C][O][C][Branch1][C][C][C][C][Branch1][C][C][C][C][=Branch1][C][=O][O][C][C][Branch1][C][Cl][Branch1][C][Cl][Cl],1047.341,-1.336899999999996,385.67999999999995
CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)CCl,[C][C][C][N][Branch2][Branch2][#Branch1][N][C][=Branch1][C][=O][C@H1][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C@@H1][Branch2][=Branch1][=C][N][C][=Branch1][C][=O][C@@H1][Branch2][Branch1][S][N][C][=Branch1][C][=O][C@H1][Branch1][#Branch1][C][C][=Branch1][C][=O][O][N][C][=Branch1][C][=O][C@H1][Branch1][Branch2][C][C][C][=Branch1][C][=O][O][N][C][=Branch1][C][=O][C@@H1][Branch2][Ring1][Branch1][N][C][=Branch1][C][=O][C@H1][Branch1][#Branch1][C][C][=Branch1][C][=O][O][N][C][Branch1][C][C][=O][C@@H1][Branch1][C][C][O][C][Branch1][C][C][C][C][Branch1][C][C][C][C][=Branch1][C][=O][C][Cl],948.425,-3.0783000000000005,376.44999999999993
Cc1cc(O)nc2c3c(ccc12)OC(C)(C)[C@H](OC(=O)C12CCC(C)(C(=O)O1)C2(C)C)[C@@H]3OC(=O)C12CCC(C)(C(=O)O1)C2(C)C,[C][C][=C][C][Branch1][C][O][=N][C][=C][C][=Branch1][Branch2][=C][C][=C][Ring1][O][Ring1][=Branch1][O][C][Branch1][C][C][Branch1][C][C][C@H1][Branch2][Ring1][=N][O][C][=Branch1][C][=O][C][C][C][C][Branch1][C][C][Branch1][Branch2][C][=Branch1][C][=O][O][Ring1][Branch2][C][Ring1][=Branch2][Branch1][C][C][C][C@@H1][Ring2][Ring1][=Branch2][O][C][=Branch1][C][=O][C][C][C][C][Branch1][C][C][Branch1][Branch2][C][=Branch1][C][=O][O][Ring1][Branch2][C][Ring1][=Branch2][Branch1][C][C][C],635.7100000000003,5.1597200000000045,147.54999999999998
O=c1cc(C(F)(F)F)c2cc3c(cc2o1)NCCC3C(F)(F)C(F)(F)F,[O][=C][C][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][=C][C][=C][Branch1][Branch2][C][=C][Ring1][=Branch1][O][Ring1][=C][N][C][C][C][Ring1][=Branch2][C][Branch1][C][F][Branch1][C][F][C][Branch1][C][F][Branch1][C][F][F],387.226,4.908600000000002,42.24
CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)Oc1ccccc1,[C][C][C][N][Branch2][Branch2][#Branch1][N][C][=Branch1][C][=O][C@H1][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C@@H1][Branch2][=Branch1][=C][N][C][=Branch1][C][=O][C@@H1][Branch2][Branch1][S][N][C][=Branch1][C][=O][C@H1][Branch1][#Branch1][C][C][=Branch1][C][=O][O][N][C][=Branch1][C][=O][C@H1][Branch1][Branch2][C][C][C][=Branch1][C][=O][O][N][C][=Branch1][C][=O][C@@H1][Branch2][Ring1][Branch1][N][C][=Branch1][C][=O][C@H1][Branch1][#Branch1][C][C][=Branch1][C][=O][O][N][C][Branch1][C][C][=O][C@@H1][Branch1][C][C][O][C][Branch1][C][C][C][C][Branch1][C][C][C][C][=Branch1][C][=O][O][C][=C][C][=C][C][=C][Ring1][=Branch1],992.0500000000001,-1.6447000000000036,385.67999999999995
CN1Cc2c(C(=O)OCC3CC3)ncn2-c2ccc(Cl)cc2C1=O,[C][N][C][C][=C][Branch1][N][C][=Branch1][C][=O][O][C][C][C][C][Ring1][Ring1][N][=C][N][Ring1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][Ring2][Ring1][=Branch1][=O],345.78600000000006,2.6781000000000015,64.43
C=CCc1ccccc1OCC(O)CNC(C)C,[C][=C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][C][Branch1][C][O][C][N][C][Branch1][C][C][C],249.35399999999996,2.1528,41.49
CC1=CC(C)(C)Nc2cc3oc(=O)cc(C(F)(F)F)c3cc21,[C][C][=C][C][Branch1][C][C][Branch1][C][C][N][C][=C][C][O][C][=Branch1][C][=O][C][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][=Ring1][O][C][=C][Ring1][#C][Ring2][Ring1][Branch1],309.28700000000003,4.419200000000003,42.24
CCC1CCN(C)c2cc3oc(=O)cc(C(F)(F)F)c3cc21,[C][C][C][C][C][N][Branch1][C][C][C][=C][C][O][C][=Branch1][C][=O][C][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][=Ring1][O][C][=C][Ring1][#C][Ring2][Ring1][Ring2],311.303,4.145300000000003,33.45
Cc1ccc2nc(N3CCNCC3)cnc2c1,[C][C][=C][C][=C][N][=C][Branch1][=Branch2][N][C][C][N][C][C][Ring1][=Branch1][C][=N][C][Ring1][N][=C][Ring1][S],228.299,1.3478199999999998,41.050000000000004
C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)NCc2ccccn2)cc1,[C][#C][C][N][Branch2][Ring1][=Branch1][C][C][=C][C][=C][N][=C][Branch1][C][C][N][=C][Branch1][C][O][C][Ring1][Branch2][=C][Ring1][N][C][=C][C][=C][Branch1][#C][C][=Branch1][C][=O][N][C][C][=C][C][=C][C][=N][Ring1][=Branch1][C][=C][Ring1][S],437.5030000000001,3.608620000000002,91.24
CCCC1CCNc2cc3oc(=O)cc(C(F)(F)F)c3cc21,[C][C][C][C][C][C][N][C][=C][C][O][C][=Branch1][C][=O][C][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][=Ring1][O][C][=C][Ring1][#C][Ring2][Ring1][Ring1],311.303,4.511100000000003,42.24
O=C(C(=O)N1CCCCC1C(=O)OCCS(=O)(=O)c1ccccc1)c1ccccc1,[O][=C][Branch2][Ring2][Ring1][C][=Branch1][C][=O][N][C][C][C][C][C][Ring1][=Branch1][C][=Branch1][C][=O][O][C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],429.49400000000014,2.2675,97.82
CC(C)(C)C(=O)C(=O)N1CCCCC1C(=O)OCCCc1cccnc1,[C][C][Branch1][C][C][Branch1][C][C][C][=Branch1][C][=O][C][=Branch1][C][=O][N][C][C][C][C][C][Ring1][=Branch1][C][=Branch1][C][=O][O][C][C][C][C][=C][C][=C][N][=C][Ring1][=Branch1],360.45400000000006,2.553700000000001,76.57000000000001
N#Cc1ccc2nc(N3CCNCC3)cnc2c1,[N][#C][C][=C][C][=C][N][=C][Branch1][=Branch2][N][C][C][N][C][C][Ring1][=Branch1][C][=N][C][Ring1][N][=C][Ring1][S],239.28199999999998,0.9110799999999999,64.84
Fc1cccc2nc(N3CCNCC3)cnc12,[F][C][=C][C][=C][C][=N][C][Branch1][=Branch2][N][C][C][N][C][C][Ring1][=Branch1][=C][N][=C][Ring1][S][Ring1][N],232.26199999999997,1.1784999999999999,41.050000000000004
Clc1cccc2nc(N3CCNCC3)cnc12,[Cl][C][=C][C][=C][C][=N][C][Branch1][=Branch2][N][C][C][N][C][C][Ring1][=Branch1][=C][N][=C][Ring1][S][Ring1][N],248.71699999999996,1.6927999999999999,41.050000000000004
C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)NCc2cccc(C(=O)O)c2)cc1,[C][#C][C][N][Branch2][Ring1][=Branch1][C][C][=C][C][=C][N][=C][Branch1][C][C][N][=C][Branch1][C][O][C][Ring1][Branch2][=C][Ring1][N][C][=C][C][=C][Branch2][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C][=C][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][Ring1][=Branch2][C][=C][Ring2][Ring1][Ring1],480.52400000000017,3.9118200000000023,115.64999999999999
NC(=O)c1cc(-c2ccncc2)nnc1Cl,[N][C][=Branch1][C][=O][C][=C][C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][=N][N][=C][Ring1][N][Cl],234.646,1.2909,81.76
CC1=C(C(=O)OC(C)(C)C)N2C(=O)/C(=C\OC(=O)C(C)(C)C)[C@H]2S(=O)(=O)C1,[C][C][=C][Branch1][=C][C][=Branch1][C][=O][O][C][Branch1][C][C][Branch1][C][C][C][N][C][=Branch1][C][=O][/C][=Branch1][#C][=C][\O][C][=Branch1][C][=O][C][Branch1][C][C][Branch1][C][C][C][C@H1][Ring1][=N][S][=Branch1][C][=O][=Branch1][C][=O][C][Ring2][Ring1][#Branch2],399.46500000000015,1.6720000000000002,107.04999999999998
CNC1C2CCC(C2)C1C,[C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][Branch1][C][Ring1][#Branch1][C],139.242,1.6403999999999999,12.03
CN(C)C1(C)C2CCC(C2)C1(C)C,[C][N][Branch1][C][C][C][Branch1][C][C][C][C][C][C][Branch1][Ring2][C][Ring1][Branch1][C][Ring1][Branch2][Branch1][C][C][C],181.32299999999995,2.7628000000000013,3.24
COc1ccc(OC)c(C[C@@H](C)N)c1,[C][O][C][=C][C][=C][Branch1][Ring1][O][C][C][Branch1][#Branch1][C][C@@H1][Branch1][C][C][N][=C][Ring1][N],195.26199999999997,1.5935,44.480000000000004
FC(F)(F)c1ccc2nc(N3CCNCC3)c(Sc3ccccc3)nc2c1,[F][C][Branch1][C][F][Branch1][C][F][C][=C][C][=C][N][=C][Branch1][=Branch2][N][C][C][N][C][C][Ring1][=Branch1][C][Branch1][#Branch2][S][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][C][Ring2][Ring1][Ring1][=C][Ring2][Ring1][#Branch1],390.434,4.209400000000002,41.050000000000004
CC[N+](CC)(CC)Cc1c2ccoc2c(OC)c2oc(=O)ccc12.[Cl-],[C][C][N+1][Branch1][Ring1][C][C][Branch1][Ring1][C][C][C][C][=C][C][=C][O][C][Ring1][Branch1][=C][Branch1][Ring1][O][C][C][O][C][=Branch1][C][=O][C][=C][C][Ring1][S][=Ring1][#Branch1].[Cl-1],365.8570000000001,0.9283000000000001,52.580000000000005
Cc1cc([N+](=O)[O-])ccc1/N=C(\S)Nc1ccc2c(c1)C(C)(C)CC(C)(C)S2,[C][C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][C][=C][Ring1][=Branch2][/N][=C][Branch1][C][\S][N][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][S][Ring1][O],415.5840000000003,6.484620000000005,67.53
CC1(C)CC(C)(C)c2cc(NC(=S)Nc3ccc([N+](=O)[O-])cc3)ccc2S1,[C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C][=C][C][Branch2][Ring1][=Branch1][N][C][=Branch1][C][=S][N][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][=C][C][=C][Ring2][Ring1][Ring1][S][Ring2][Ring1][#Branch2],401.55700000000013,5.955700000000004,67.2
C[C@H](N)Cc1c2ccoc2c(C(F)(F)F)c2ccoc12.Cl,[C][C@H1][Branch1][C][N][C][C][=C][C][=C][O][C][Ring1][Branch1][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][C][=C][O][C][Ring1][S][=Ring1][Branch1].[Cl],319.71,4.509300000000003,52.3
CC(C)OC(=O)c1ncn2c1CN(C)C(=O)c1cc(Cl)ccc1-2,[C][C][Branch1][C][C][O][C][=Branch1][C][=O][C][N][=C][N][C][=Ring1][Branch1][C][N][Branch1][C][C][C][=Branch1][C][=O][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][Ring1][=C],333.77500000000003,2.6765000000000008,64.43
CCCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Cl)ccc1-2,[C][C][C][O][C][=Branch1][C][=O][C][N][=C][N][C][=Ring1][Branch1][C][N][Branch1][C][C][C][=Branch1][C][=O][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][Ring1][=C],333.77500000000003,2.6781000000000006,64.43
CCC(c1ccc(O)cc1)C(CCF)c1ccc(O)cc1,[C][C][C][Branch1][N][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][Branch1][Ring2][C][C][F][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1],288.36199999999997,4.734800000000004,40.46
CCC(c1ccc(O)cc1)C(CCCl)c1ccc(O)cc1,[C][C][C][Branch1][N][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][Branch1][Ring2][C][C][Cl][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1],304.817,5.004100000000004,40.46
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)Nc2ccc(O)cc2)C(C)(C)CCC1,[C][C][=C][Branch2][Ring1][#C][/C][=C][/C][Branch1][C][C][=C][/C][=C][/C][Branch1][C][C][=C][/C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][Branch1][C][C][Branch1][C][C][C][C][C][Ring2][Ring1][N],391.55500000000023,6.8623000000000065,49.33
CC1=CC2[C@@]3(O)[C@H](C)C[C@]4(OC(=O)CCCCCCC[C@H]5C[C@@H]5C)[C@H]([C@@H]3C(C)=C(CO)C[C@]2(O)C1=O)C4(C)C,[C][C][=C][C][C@@][Branch1][C][O][C@H1][Branch1][C][C][C][C@][Branch2][Ring1][Ring1][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][C@H1][C][C@@H1][Ring1][Ring1][C][C@H1][Branch2][Ring1][O][C@@H1][Ring2][Ring1][=Branch1][C][Branch1][C][C][=C][Branch1][Ring1][C][O][C][C@][Ring2][Ring1][=C][Branch1][C][O][C][Ring2][Ring2][C][=O][C][Ring2][Ring1][N][Branch1][C][C][C],542.7570000000003,5.287000000000008,104.06
CCC1COC(c2ccc(OCCCCCCCc3cc(C)no3)cc2)=N1,[C][C][C][C][O][C][Branch2][Ring1][#C][C][=C][C][=C][Branch2][Ring1][Ring1][O][C][C][C][C][C][C][C][C][=C][C][Branch1][C][C][=N][O][Ring1][=Branch1][C][=C][Ring2][Ring1][Ring2][=N][Ring2][Ring1][=Branch2],370.493,5.110420000000005,56.85
Cc1cc(=O)n(C(=O)OC(C)(C)C)c2c3c(ccc12)OC(C)(C)[C@H](OC(=O)C12CCC(C)(C(=O)O1)C2(C)C)[C@@H]3OC(=O)C12CCC(C)(C(=O)O1)C2(C)C,[C][C][=C][C][=Branch1][C][=O][N][Branch1][=C][C][=Branch1][C][=O][O][C][Branch1][C][C][Branch1][C][C][C][C][=C][C][=Branch1][=Branch2][=C][C][=C][Ring2][Ring1][C][Ring1][=Branch1][O][C][Branch1][C][C][Branch1][C][C][C@H1][Branch2][Ring1][=N][O][C][=Branch1][C][=O][C][C][C][C][Branch1][C][C][Branch1][Branch2][C][=Branch1][C][=O][O][Ring1][Branch2][C][Ring1][=Branch2][Branch1][C][C][C][C@@H1][Ring2][Ring1][=Branch2][O][C][=Branch1][C][=O][C][C][C][C][Branch1][C][C][Branch1][Branch2][C][=Branch1][C][=O][O][Ring1][Branch2][C][Ring1][=Branch2][Branch1][C][C][C],735.8270000000001,6.004020000000007,162.73
Cc1c(O)nc2c3c(ccc2c1C)OC(C)(C)[C@H](OC(=O)C12CCC(C)(C(=O)O1)C2(C)C)[C@@H]3OC(=O)C12CCC(C)(C(=O)O1)C2(C)C,[C][C][=C][Branch1][C][O][N][=C][C][=C][Branch1][#Branch2][C][=C][C][Ring1][=Branch1][=C][Ring1][O][C][O][C][Branch1][C][C][Branch1][C][C][C@H1][Branch2][Ring1][=N][O][C][=Branch1][C][=O][C][C][C][C][Branch1][C][C][Branch1][Branch2][C][=Branch1][C][=O][O][Ring1][Branch2][C][Ring1][=Branch2][Branch1][C][C][C][C@@H1][Ring2][Ring1][O][O][C][=Branch1][C][=O][C][C][C][C][Branch1][C][C][Branch1][Branch2][C][=Branch1][C][=O][O][Ring1][Branch2][C][Ring1][=Branch2][Branch1][C][C][C],649.7370000000002,5.468140000000005,147.54999999999998
CC1(C)Oc2ccc3ccc(=O)oc3c2[C@@H](OC(=O)C23CCC(C)(C(=O)O2)C3(C)C)[C@H]1OC(=O)C12CCC(C)(C(=O)O1)C2(C)C,[C][C][Branch1][C][C][O][C][=C][C][=C][C][=C][C][=Branch1][C][=O][O][C][Ring1][#Branch1][=C][Ring1][O][C@@H1][Branch2][Ring1][=N][O][C][=Branch1][C][=O][C][C][C][C][Branch1][C][C][Branch1][Branch2][C][=Branch1][C][=O][O][Ring1][Branch2][C][Ring1][=Branch2][Branch1][C][C][C][C@H1][Ring2][Ring1][=C][O][C][=Branch1][C][=O][C][C][C][C][Branch1][C][C][Branch1][Branch2][C][=Branch1][C][=O][O][Ring1][Branch2][C][Ring1][=Branch2][Branch1][C][C][C],622.6670000000004,4.703900000000004,144.64
CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,[C][C][/C][=Branch1][P][=C][Branch1][Ring1][/C][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1],268.356,4.828600000000005,40.46
COC(=O)c1ncn2c1CN(C)C(=O)c1sccc1-2,[C][O][C][=Branch1][C][=O][C][N][=C][N][C][=Ring1][Branch1][C][N][Branch1][C][C][C][=Branch1][C][=O][C][S][C][=C][C][=Ring1][Branch1][Ring1][N],277.305,1.306,64.43
CC(C)CC(=O)C(=O)N1CCCCC1C(=O)OCCCc1cccnc1,[C][C][Branch1][C][C][C][C][=Branch1][C][=O][C][=Branch1][C][=O][N][C][C][C][C][C][Ring1][=Branch1][C][=Branch1][C][=O][O][C][C][C][C][=C][C][=C][N][=C][Ring1][=Branch1],360.45400000000006,2.553700000000001,76.57000000000001
O=C(C(=O)N1CCCCC1C(=O)OCCCc1cccnc1)c1ccccc1,[O][=C][Branch2][Ring1][=N][C][=Branch1][C][=O][N][C][C][C][C][C][Ring1][=Branch1][C][=Branch1][C][=O][O][C][C][C][C][=C][C][=C][N][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],380.444,2.8214000000000006,76.57000000000001
CCC1Nc2cc3oc(=O)cc(C(F)(F)F)c3cc2CC1C,[C][C][C][N][C][=C][C][O][C][=Branch1][C][=O][C][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][=Ring1][O][C][=C][Ring1][#C][C][C][Ring2][Ring1][Ring1][C],311.30300000000005,4.194500000000002,42.24
CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)Oc1ccc(Cl)cc1,[C][C][C][N][Branch2][Branch2][#Branch1][N][C][=Branch1][C][=O][C@H1][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C@@H1][Branch2][=Branch1][=C][N][C][=Branch1][C][=O][C@@H1][Branch2][Branch1][S][N][C][=Branch1][C][=O][C@H1][Branch1][#Branch1][C][C][=Branch1][C][=O][O][N][C][=Branch1][C][=O][C@H1][Branch1][Branch2][C][C][C][=Branch1][C][=O][O][N][C][=Branch1][C][=O][C@@H1][Branch2][Ring1][Branch1][N][C][=Branch1][C][=O][C@H1][Branch1][#Branch1][C][C][=Branch1][C][=O][O][N][C][Branch1][C][C][=O][C@@H1][Branch1][C][C][O][C][Branch1][C][C][C][C][Branch1][C][C][C][C][=Branch1][C][=O][O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1],1026.4950000000001,-0.9913000000000001,385.67999999999995
CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)Oc1ccccc1[N+](=O)[O-],[C][C][C][N][Branch2][Branch2][#Branch1][N][C][=Branch1][C][=O][C@H1][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C@@H1][Branch2][=Branch1][=C][N][C][=Branch1][C][=O][C@@H1][Branch2][Branch1][S][N][C][=Branch1][C][=O][C@H1][Branch1][#Branch1][C][C][=Branch1][C][=O][O][N][C][=Branch1][C][=O][C@H1][Branch1][Branch2][C][C][C][=Branch1][C][=O][O][N][C][=Branch1][C][=O][C@@H1][Branch2][Ring1][Branch1][N][C][=Branch1][C][=O][C@H1][Branch1][#Branch1][C][C][=Branch1][C][=O][O][N][C][Branch1][C][C][=O][C@@H1][Branch1][C][C][O][C][Branch1][C][C][C][C][Branch1][C][C][C][C][=Branch1][C][=O][O][C][=C][C][=C][C][=C][Ring1][=Branch1][N+1][=Branch1][C][=O][O-1],1037.047,-1.7365000000000028,428.81999999999994
